# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Nov  5 01:18:16 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.001 -1.19029 10.40000 0.6654643416 2.3605217377    0.575  1.912  3.8408  2.601    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.010 -0.127 0.021 -0.396
0.001 -1.19029 10.40000 0.6654645801 2.3605218650    0.575  1.920  3.8312  2.554    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.031 -0.147 0.017 -0.441
0.001 -1.19029 10.40000 0.6654646993 2.3605219287    0.575  1.929  3.8218  2.508    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.052 -0.166 0.014 -0.484
0.001 -1.19029 10.40000 0.6654648781 2.3605220242    0.575  1.937  3.8131  2.465    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.073 -0.184 0.011 -0.523
0.001 -1.19029 10.40000 0.6654649973 2.3605220879    0.575  1.944  3.8053  2.427    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.091 -0.198 0.011 -0.557
0.001 -1.19029 10.40000 0.6654651761 2.3605221834    0.575  1.953  3.7971  2.385    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.112 -0.214 0.010 -0.594
0.001 -1.19029 10.40000 0.6654653549 2.3605222789    0.575  1.960  3.7895  2.347    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.131 -0.228 0.010 -0.626
0.001 -1.19029 10.40000 0.6654654741 2.3605223426    0.575  1.967  3.7823  2.312    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.148 -0.239 0.012 -0.655
0.001 -1.19029 10.40000 0.6654656529 2.3605224381    0.575  1.974  3.7749  2.275    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.166 -0.251 0.015 -0.685
0.001 -1.19029 10.40000 0.6654657722 2.3605225017    0.575  1.981  3.7679  2.240    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.182 -0.261 0.019 -0.712
0.001 -1.19029 10.40000 0.6654659510 2.3605225972    0.575  1.988  3.7609  2.206    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.199 -0.271 0.023 -0.738
0.001 -1.19029 10.40000 0.6654661298 2.3605226928    0.575  1.995  3.7541  2.171    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.219 -0.284 0.024 -0.767
0.001 -1.19029 10.40000 0.6654664278 2.3605228519    0.575  2.006  3.7475  2.133    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.245 -0.303 0.018 -0.801
0.001 -1.19029 10.40000 0.6654668450 2.3605230748    0.575  2.021  3.7408  2.092    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.000e-03 -0.282 -0.332 0.002 -0.846
0.001 -1.19029 10.40000 0.6654689908 2.3605242209    0.575  2.032  3.7385  2.072    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-30      0.00 7.405e-01 2.585e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 1.003e-03 -0.309 -0.357 -0.017 -0.876
0.001 -1.19029 10.40000 0.6654815078 2.3605309063    0.574  2.027  3.7390  2.078    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-26      0.00 7.405e-01 2.573e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.167e-03 -0.298 -0.346 -0.008 -0.863
0.001 -1.19029 10.40000 0.6654983759 2.3605399151    0.573  2.045  3.7317  2.030    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-10      0.00 7.405e-01 2.570e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.549e-03 -0.343 -0.383 -0.029 -0.916
0.001 -1.19029 10.40000 0.6655116081 2.3605469818    0.571  2.072  3.7245  1.972    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.411 -0.441 -0.071 -0.991
0.001 -1.19029 10.40000 0.6655222774 2.3605526795    0.570  2.101  3.7188  1.920    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.482 -0.505 -0.122 -1.068
0.001 -1.19029 10.40000 0.6655386686 2.3605614325    0.567  2.138  3.7130  1.857    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.576 -0.589 -0.192 -1.165
0.001 -1.19029 10.40000 0.6655571461 2.3605712989    0.562  2.180  3.7074  1.789    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.681 -0.684 -0.273 -1.274
0.001 -1.19029 10.40000 0.6655735970 2.3605800826    0.556  2.222  3.7022  1.722    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.785 -0.778 -0.354 -1.381
0.001 -1.19029 10.40000 0.6655886173 2.3605881021    0.549  2.264  3.6973  1.655    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-09      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.600e-03 -0.891 -0.875 -0.437 -1.489
0.001 -1.19029 10.40000 0.6656019092 2.3605951984    0.541  2.307  3.6926  1.586    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-08      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.598e-03 -0.998 -0.971 -0.521 -1.596
0.001 -1.19029 10.40000 0.6656136513 2.3606014671    0.531  2.350  3.6881  1.517    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-08      0.00 7.405e-01 2.569e-01 1.687e-04 5.258e-05 4.343e-04 -1.000 2.560e-03 -1.105 -1.067 -0.605 -1.703
0.001 -1.19029 10.40000 0.6656241417 2.3606070673    0.518  2.393  3.6837  1.446    7  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-08      0.00 7.405e-01 2.570e-01 1.686e-04 5.259e-05 4.343e-04 -1.000 2.491e-03 -1.213 -1.164 -0.688 -1.812
0.001 -1.19029 10.40000 0.6656335592 2.3606120945    0.503  2.436  3.6794  1.373    7  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-08      0.00 7.405e-01 2.571e-01 1.684e-04 5.267e-05 4.343e-04 -1.000 2.441e-03 -1.320 -1.262 -0.771 -1.923
0.001 -1.19029 10.40000 0.6656357050 2.3606132400    0.495  2.446  3.6784  1.351    7  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-08      0.00 7.405e-01 2.571e-01 1.682e-04 5.271e-05 4.343e-04 -1.000 2.352e-03 -1.346 -1.286 -0.791 -1.950
0.001 -1.19029 10.40000 1.0934826136 2.4905769080    0.546 -9.999  3.4594  7.959    9  0.546  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.277e-01 2.714e-01 1.348e-04 1.063e-04 4.391e-04 -1.000 9.460e-04 29.767 30.826 33.233 29.463
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00125 -1.09298 9.80000 0.0900000036 1.0816895926    0.090 -3.229  3.4496  5.371    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.11e-17      0.00 7.469e-01 2.518e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 12.841 14.033 16.412 12.668
0.00125 -1.09298 9.80000 0.0955451578 1.1327778647    0.096 -3.088  3.4695  5.337    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.12e-17      0.00 7.465e-01 2.522e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 12.491 13.540 15.532 12.243
0.00125 -1.09298 9.80000 0.1000000015 1.1711064122    0.100 -2.982  3.4847  5.310    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.18e-17      0.00 7.462e-01 2.525e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 12.224 13.164 14.900 11.923
0.00125 -1.09298 9.80000 0.1199999899 1.3193153758    0.120 -2.699  3.5178  5.239    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-16      0.00 7.451e-01 2.536e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 11.518 12.230 13.534 11.115
0.00125 -1.09298 9.80000 0.1400000006 1.4384526719    0.140 -2.517  3.5348  5.192    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-16      0.00 7.442e-01 2.545e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 11.063 11.669 12.822 10.613
0.00125 -1.09298 9.80000 0.1599999964 1.5372931554    0.160 -2.379  3.5456  5.156    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-16      0.00 7.434e-01 2.553e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 10.719 11.263 12.336 10.241
0.00125 -1.09298 9.80000 0.2000000179 1.6938791367    0.200 -2.166  3.5601  5.097    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-16      0.00 7.423e-01 2.563e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 10.185 10.653 11.633 9.674
0.00125 -1.09298 9.80000 0.2500000000 1.8403257998    0.250 -1.963  3.5717  5.038    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.27e-16      0.00 7.418e-01 2.569e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 9.678 10.091 11.008 9.145
0.00125 -1.09298 9.80000 0.3000000119 1.9529139769    0.300 -1.802  3.5803  4.991    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-15      0.00 7.417e-01 2.570e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 9.276 9.652 10.527 8.728
0.00125 -1.09298 9.80000 0.3499999940 2.0434174644    0.350 -1.667  3.5874  4.951    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-15      0.00 7.476e-01 2.511e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 8.938 9.286 10.130 8.381
0.00125 -1.09298 9.80000 0.4000000060 2.1185024399    0.400 -1.520  3.5982  4.904    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-15      0.00 7.479e-01 2.507e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 8.569 8.877 9.674 7.998
0.00125 -1.09298 9.80000 0.4500000179 2.1822809362    0.450 -1.349  3.6142  4.848    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-15      0.00 7.479e-01 2.507e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 8.141 8.395 9.129 7.555
0.00125 -1.09298 9.80000 0.5000000000 2.2374541529    0.500 -1.156  3.6395  4.803    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-15      0.00 7.479e-01 2.507e-01 2.377e-04 6.413e-05 5.816e-04 -1.000 1.322e-03 7.660 7.833 8.470 7.059
0.00125 -1.09298 9.80000 0.5500000715 2.2836583126    0.550 -0.952  3.6701  4.763    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-15      0.00 7.664e-01 2.323e-01 2.215e-04 5.977e-05 5.422e-04 -1.000 1.232e-03 7.151 7.228 7.755 6.537
0.00125 -1.09298 9.80000 0.6000000238 2.3211213258    0.600 -0.766  3.6969  4.722    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-14      0.00 7.710e-01 2.277e-01 2.178e-04 5.879e-05 5.335e-04 -1.000 1.222e-03 6.686 6.693 7.143 6.068
0.00125 -1.09298 9.80000 0.6261468530 2.3379953968    0.626 -0.669  3.7121  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-14      0.00 7.738e-01 2.250e-01 2.156e-04 5.819e-05 5.280e-04 -1.000 1.222e-03 6.443 6.423 6.837 5.831
0.00125 -1.09298 9.80000 0.6499999762 2.3520353107    0.650 -0.583  3.7257  4.688    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-14      0.00 7.764e-01 2.224e-01 2.134e-04 5.761e-05 5.228e-04 -1.000 1.197e-03 6.227 6.188 6.572 5.625
0.00125 -1.09298 9.80000 0.6686875820 2.3622338113    0.669 -0.516  3.7356  4.673    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-14      0.00 7.789e-01 2.200e-01 2.114e-04 5.708e-05 5.181e-04 -1.000 1.190e-03 6.059 6.010 6.374 5.467
0.00125 -1.09298 9.80000 0.6869564056 2.3715894636    0.687 -0.451  3.7450  4.658    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.815e-01 2.174e-01 2.093e-04 5.654e-05 5.132e-04 -1.000 1.177e-03 5.897 5.842 6.187 5.318
0.00125 -1.09298 9.80000 0.6999999881 2.3779266974    0.700 -0.405  3.7515  4.646    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-14      0.00 7.834e-01 2.155e-01 2.078e-04 5.613e-05 5.096e-04 -1.000 1.132e-03 5.782 5.724 6.056 5.214
0.00125 -1.09298 9.80000 0.7029315829 2.3793138401    0.703 -0.395  3.7529  4.643    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-14      0.00 7.839e-01 2.149e-01 2.072e-04 5.602e-05 5.086e-04 -1.000 1.122e-03 5.757 5.698 6.027 5.191
0.00125 -1.09298 9.80000 0.7219703197 2.3880080377    0.722 -0.328  3.7620  4.624    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-14      0.00 7.874e-01 2.114e-01 2.034e-04 5.525e-05 5.020e-04 -1.000 1.161e-03 5.590 5.530 5.840 5.043
0.00125 -1.09298 9.80000 0.7392746210 2.3954650847    0.739 -0.267  3.7700  4.606    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-14      0.00 7.910e-01 2.079e-01 1.998e-04 5.450e-05 4.956e-04 -1.000 1.134e-03 5.438 5.379 5.674 4.909
0.00125 -1.09298 9.80000 0.7499999404 2.3998888845    0.750 -0.230  3.7747  4.594    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-14      0.00 7.933e-01 2.056e-01 1.974e-04 5.401e-05 4.913e-04 -1.000 1.142e-03 5.344 5.286 5.572 4.827
0.00125 -1.09298 9.80000 0.7651120424 2.4058806576    0.765 -0.177  3.7802  4.571    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-14      0.00 7.986e-01 2.003e-01 1.934e-04 5.292e-05 4.815e-04 -1.000 1.088e-03 5.212 5.155 5.430 4.707
0.00125 -1.09298 9.80000 0.7825784683 2.4124754216    0.782 -0.115  3.7862  4.543    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-14      0.00 8.053e-01 1.937e-01 1.883e-04 5.156e-05 4.693e-04 -1.000 1.072e-03 5.057 5.003 5.267 4.569
0.00125 -1.09298 9.80000 0.7992415428 2.4184588978    0.799 -0.055  3.7918  4.515    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-14      0.00 8.120e-01 1.870e-01 1.832e-04 5.020e-05 4.572e-04 -1.000 1.047e-03 4.909 4.856 5.110 4.434
0.00125 -1.09298 9.80000 0.8000000119 2.4187244405    0.800 -0.053  3.7920  4.514    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-14      0.00 8.123e-01 1.867e-01 1.830e-04 5.014e-05 4.566e-04 -1.000 1.046e-03 4.902 4.850 5.103 4.428
0.00125 -1.09298 9.80000 0.8017362356 2.4193301239    0.801 -0.047  3.7926  4.511    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.98e-14      0.00 8.127e-01 1.862e-01 1.827e-04 5.005e-05 4.558e-04 -1.000 1.045e-03 4.886 4.834 5.087 4.414
0.00125 -1.09298 9.80000 0.8196277022 2.4254000917    0.819  0.018  3.7983  4.478    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.32e-14      0.00 8.170e-01 1.820e-01 1.796e-04 4.923e-05 4.486e-04 -1.000 1.004e-03 4.724 4.674 4.917 4.267
0.00125 -1.09298 9.80000 0.8359258771 2.4306702235    0.835  0.079  3.8033  4.446    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.81e-14      0.00 8.204e-01 1.786e-01 1.770e-04 4.858e-05 4.429e-04 -1.000 9.998e-04 4.574 4.525 4.759 4.129
0.00125 -1.09298 9.80000 0.8500000238 2.4350346840    0.849  0.132  3.8075  4.417    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 8.231e-01 1.759e-01 1.752e-04 4.810e-05 4.388e-04 -1.000 9.892e-04 4.440 4.392 4.619 4.006
0.00125 -1.09298 9.80000 0.8552671671 2.4366256338    0.854  0.152  3.8091  4.406    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 8.233e-01 1.757e-01 1.753e-04 4.813e-05 4.391e-04 -1.000 9.890e-04 4.389 4.342 4.566 3.959
0.00125 -1.09298 9.80000 0.8681818247 2.4404327494    0.867  0.204  3.8131  4.377    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 8.236e-01 1.754e-01 1.757e-04 4.825e-05 4.403e-04 -1.000 1.033e-03 4.261 4.214 4.431 3.841
0.00125 -1.09298 9.80000 0.8801326156 2.4438415067    0.879  0.253  3.8168  4.348    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 8.237e-01 1.753e-01 1.761e-04 4.838e-05 4.417e-04 -1.000 1.016e-03 4.137 4.091 4.302 3.725
0.00125 -1.09298 9.80000 0.8906219602 2.4467468810    0.889  0.298  3.8199  4.320    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 8.237e-01 1.753e-01 1.766e-04 4.853e-05 4.431e-04 -1.000 1.010e-03 4.024 3.978 4.184 3.619
0.00125 -1.09298 9.80000 0.8999999762 2.4492786016    0.899  0.340  3.8226  4.294    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 8.236e-01 1.753e-01 1.771e-04 4.868e-05 4.446e-04 -1.000 1.025e-03 3.921 3.874 4.075 3.521
0.00125 -1.09298 9.80000 0.9006199837 2.4494438453    0.899  0.343  3.8228  4.292    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-13      0.00 8.236e-01 1.753e-01 1.771e-04 4.868e-05 4.446e-04 -1.000 1.026e-03 3.914 3.867 4.068 3.515
0.00125 -1.09298 9.80000 0.9104554057 2.4520305920    0.909  0.386  3.8255  4.264    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-13      0.00 8.235e-01 1.755e-01 1.773e-04 4.874e-05 4.452e-04 -1.000 9.788e-04 3.804 3.757 3.954 3.411
0.00125 -1.09298 9.80000 0.9195159674 2.4543573190    0.918  0.428  3.8277  4.236    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-13      0.00 8.233e-01 1.757e-01 1.775e-04 4.881e-05 4.457e-04 -1.000 1.027e-03 3.701 3.653 3.846 3.313
0.00125 -1.09298 9.80000 0.9309673905 2.4572236299    0.930  0.484  3.8300  4.194    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-13      0.00 8.221e-01 1.769e-01 1.785e-04 4.909e-05 4.483e-04 -1.000 1.045e-03 3.561 3.511 3.701 3.177
0.00125 -1.09298 9.80000 0.9397892356 2.4593770590    0.938  0.530  3.8312  4.157    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-13      0.00 8.201e-01 1.788e-01 1.801e-04 4.951e-05 4.521e-04 -1.000 1.051e-03 3.444 3.394 3.581 3.063
0.00125 -1.09298 9.80000 0.9409298897 2.4596521066    0.939  0.537  3.8314  4.152    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-13      0.00 8.199e-01 1.791e-01 1.803e-04 4.957e-05 4.526e-04 -1.000 1.052e-03 3.428 3.378 3.565 3.047
0.00125 -1.09298 9.80000 0.9474406242 2.4612074799    0.946  0.575  3.8312  4.116    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-13      0.00 8.184e-01 1.806e-01 1.815e-04 4.990e-05 4.555e-04 -1.000 1.056e-03 3.332 3.281 3.467 2.950
0.00125 -1.09298 9.80000 0.9499999285 2.4618121728    0.948  0.591  3.8309  4.100    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-13      0.00 8.178e-01 1.811e-01 1.820e-04 5.003e-05 4.567e-04 -1.000 1.058e-03 3.293 3.241 3.428 2.910
0.00125 -1.09298 9.80000 0.9564692974 2.4633241262    0.955  0.633  3.8296  4.056    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-13      0.00 8.164e-01 1.825e-01 1.830e-04 5.030e-05 4.591e-04 -1.000 1.058e-03 3.188 3.134 3.323 2.802
0.00125 -1.09298 9.80000 0.9629076123 2.4648056496    0.961  0.678  3.8264  4.000    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-13      0.00 8.151e-01 1.838e-01 1.840e-04 5.057e-05 4.615e-04 -1.000 1.058e-03 3.074 3.018 3.211 2.679
0.00125 -1.09298 9.80000 0.9641970396 2.4650996268    0.963  0.689  3.8250  3.985    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-13      0.00 8.148e-01 1.841e-01 1.842e-04 5.062e-05 4.620e-04 -1.000 1.058e-03 3.048 2.992 3.186 2.650
0.00125 -1.09298 9.80000 0.9693788886 2.4662719749    0.968  0.732  3.8175  3.914    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.55e-13      0.00 8.138e-01 1.852e-01 1.850e-04 5.084e-05 4.639e-04 -1.000 1.058e-03 2.940 2.881 3.087 2.524
0.00125 -1.09298 9.80000 0.9729919434 2.4670809054    0.971  0.765  3.8085  3.846    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-13      0.00 8.130e-01 1.859e-01 1.856e-04 5.099e-05 4.653e-04 -1.000 1.058e-03 2.857 2.796 3.016 2.420
0.00125 -1.09298 9.80000 0.9755736589 2.4676547093    0.974  0.790  3.7985  3.783    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-12      0.00 8.120e-01 1.870e-01 1.866e-04 5.125e-05 4.676e-04 -1.000 1.061e-03 2.795 2.733 2.969 2.335
0.00125 -1.09298 9.80000 0.9774923921 2.4680789036    0.976  0.807  3.7877  3.723    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-12      0.00 8.088e-01 1.901e-01 1.899e-04 5.213e-05 4.755e-04 -1.000 1.076e-03 2.752 2.691 2.945 2.269
0.00125 -1.09298 9.80000 0.9790081382 2.4684126539    0.977  0.816  3.7767  3.671    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-12      0.00 7.988e-01 2.000e-01 1.984e-04 5.441e-05 4.958e-04 -1.000 1.132e-03 2.731 2.670 2.944 2.225
0.00125 -1.09298 9.80000 0.9803069234 2.4686976877    0.979  0.818  3.7661  3.627    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-12      0.00 7.814e-01 2.174e-01 2.108e-04 5.771e-05 5.252e-04 -1.000 1.208e-03 2.724 2.667 2.960 2.198
0.00125 -1.09298 9.80000 0.9815402627 2.4689675559    0.980  0.823  3.7560  3.582    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-12      0.00 7.679e-01 2.308e-01 2.198e-04 6.011e-05 5.466e-04 -1.000 1.227e-03 2.712 2.658 2.971 2.168
